upc,cedis,cluster,model,origin,protection_period_days,on_hand_as_of,sales_after_snapshot,on_hand_projected,demand_p50,demand_p90,demand_mean,service_level_target,safety_stock_policy,safety_stock_quantile,safety_stock,safety_stock_binding,order_up_to,moq,order_qty,implied_service_level,expected_fill_rate,expected_lost_sales,days_of_cover_after_order,unit_value,working_capital,stock_value_after_order,ma4_order_qty,ma4_service_level,ma4_expected_lost_sales,ma4_working_capital,ly_order_qty,ly_service_level,ly_working_capital,delta_working_capital_vs_ma4,delta_service_level_vs_ma4,delta_lost_sales_vs_ma4,fq_order_up_to,fq_order_qty,fq_service_level,fq_expected_lost_sales,fq_working_capital,target_stock_value,fq_target_stock_value,flags
750101310276,VHSA,A-X,lgbm,2026-03-30,14,2541.0000,159.0000,2382.0000,719.0393,859.3170,726.0260,0.9500,154.0799,184.8088,184.8088,forecast_quantile,903.8482,100,0.0000,1.0000,1.0000,0.0000,46.3785,49.9176,0.0000,118903.8417,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,903.8482,0.0000,1.0000,0.0000,0.0000,45117.9755,45117.9755,
750101310280,CCUL,A-X,lgbm,2026-03-30,14,6001.0000,182.0000,5819.0000,903.4654,1141.5085,918.6350,0.9500,193.5997,316.2883,316.2883,forecast_quantile,1219.7537,100,0.0000,1.0000,1.0000,0.0000,90.1706,43.6540,0.0000,254022.7562,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1219.7537,0.0000,1.0000,0.0000,0.0000,53247.1552,53247.1552,
750101310280,MXLI,A-X,lgbm,2026-03-30,14,7370.0000,235.0000,7135.0000,928.9623,1175.4869,944.7626,0.9500,199.0634,327.6336,327.6336,forecast_quantile,1256.5959,100,0.0000,1.0000,1.0000,0.0000,107.5286,43.2991,0.0000,308939.4351,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1256.5959,0.0000,1.0000,0.0000,0.0000,54409.5357,54409.5357,
750101310409,CCUL,A-X,lgbm,2026-03-30,14,9615.0000,485.0000,9130.0000,2752.6821,3112.7133,2765.3730,0.9500,589.8605,470.4082,589.8605,policy_days,3342.5426,100,0.0000,1.0000,1.0000,0.0000,46.4347,42.8932,0.0000,391614.7606,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,3223.0903,0.0000,1.0000,0.0000,0.0000,143372.2907,138248.6031,
750101310409,MXLI,A-X,lgbm,2026-03-30,14,11156.0000,245.0000,10911.0000,1228.9515,1472.9314,1241.2827,0.9500,263.3467,321.5710,321.5710,forecast_quantile,1550.5225,100,0.0000,1.0000,1.0000,0.0000,124.2962,43.4873,0.0000,474489.4338,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1550.5225,0.0000,1.0000,0.0000,0.0000,67427.9670,67427.9670,
750101310470,VHSA,A-X,lgbm,2026-03-30,14,2475.0000,290.0000,2185.0000,1110.3997,1756.7202,1183.8636,0.9500,237.9428,890.2896,890.2896,forecast_quantile,2000.6892,100,0.0000,0.9707,0.9915,10.1001,27.5486,47.4358,0.0000,103647.1809,0.0000,0.9707,10.1001,0.0000,0.0000,0.9707,0.0000,0.0000,0.0000,0.0000,2000.6892,0.0000,0.9707,10.1001,0.0000,94904.2549,94904.2549,
61300876519,CMD2,A-Y,lgbm,2026-03-30,14,44566.0000,14250.3355,30315.6645,59646.8258,77747.4557,60935.9955,0.9500,29823.4129,24166.8929,29823.4129,policy_days,89470.2387,100,59200.0000,0.9752,0.9969,186.5702,21.0107,21.4560,1270193.7609,1920645.9208,56200.0000,0.9639,276.9285,1205825.8338,139500.0000,1.0000,2993108.6088,64367.9271,0.0112,-90.3583,83813.7187,53500.0000,0.9500,392.1778,1147894.6994,1919671.2673,1798305.1105,
61300876519,CMTY,A-Y,lgbm,2026-03-30,14,43098.0000,9434.4256,33663.5744,47995.0923,57238.1691,48450.4735,0.9500,23997.5461,12173.4201,23997.5461,policy_days,71992.6384,100,38400.0000,0.9984,0.9999,4.5620,21.0207,21.7276,834340.3529,1565769.4817,36800.0000,0.9974,7.8152,799576.1715,55000.0000,1.0000,1195018.7346,34764.1814,0.0011,-3.2532,60168.5124,26600.0000,0.9512,177.3851,577954.5153,1564228.2126,1307318.1730,
61300876519,MXLI,A-Y,lgbm,2026-03-30,14,48522.0000,2418.6336,46103.3664,10939.9036,14168.9700,11164.9767,0.9500,5469.9518,4306.9699,5469.9518,policy_days,16409.8554,100,0.0000,1.0000,1.0000,0.0000,58.9993,21.5285,0.0000,992534.4634,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,15246.8735,0.0000,1.0000,0.0000,0.0000,353278.9104,328241.7012,
61300876519,TLJ,A-Y,lgbm,2026-03-30,14,44916.0000,6442.2022,38473.7978,25904.3912,32181.2337,26278.3212,0.9500,12952.1956,8318.3968,12952.1956,policy_days,38856.5868,100,400.0000,0.9917,0.9993,19.0237,21.0093,21.6337,8653.4663,840982.7448,0.0000,0.9903,22.6136,0.0000,28300.0000,1.0000,612232.7380,8653.4663,0.0015,-3.5899,34222.7880,0.0000,0.9903,22.6136,0.0000,840610.4069,740364.3525,
61300876522,CCUL,A-Y,lgbm,2026-03-30,14,30056.0000,1343.1032,28712.8968,6034.1021,7961.3887,6176.8966,0.9500,3017.0510,2578.0919,3017.0510,policy_days,9051.1531,100,0.0000,1.0000,1.0000,0.0000,66.6181,20.2053,0.0000,580153.3343,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,8612.1939,0.0000,1.0000,0.0000,0.0000,182881.4654,174012.1538,
61300876522,CMD2,A-Y,lgbm,2026-03-30,14,33792.0000,11927.1601,21864.8399,52407.3262,67051.8046,53385.1466,0.9500,26203.6631,19495.9566,26203.6631,policy_days,78610.9893,100,56800.0000,0.9827,0.9981,100.9471,21.0144,20.7737,1179947.2290,1634161.2651,53400.0000,0.9701,179.4361,1109316.5850,133400.0000,1.0000,2771214.0905,70630.6440,0.0126,-78.4890,71903.2828,50100.0000,0.9505,308.0351,1040763.3129,1633042.5882,1493698.5801,
61300876522,CMTY,A-Y,lgbm,2026-03-30,14,30805.0000,6320.3174,24484.6826,32354.3821,41730.6384,32998.6218,0.9500,16177.1910,12498.0975,16177.1910,policy_days,48531.5731,100,24100.0000,0.9797,0.9977,77.2039,21.0230,20.0984,484372.4332,976476.3869,24500.0000,0.9816,69.4738,492411.8097,38100.0000,0.9996,765750.6102,-8039.3765,-0.0019,7.7300,44852.4795,20400.0000,0.9504,199.3117,410008.2007,975408.9690,901464.9234,
61300876522,MXLI,A-Y,lgbm,2026-03-30,14,32966.0000,1379.0000,31587.0000,6541.6791,8731.1047,6709.7901,0.9500,3270.8396,2934.0508,3270.8396,policy_days,9812.5187,100,0.0000,1.0000,1.0000,0.0000,67.6001,20.4587,0.0000,646230.5182,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,9475.7299,0.0000,1.0000,0.0000,0.0000,200751.8610,193861.5838,
61300876522,TLJ,A-Y,lgbm,2026-03-30,14,30693.0000,4344.0611,26348.9389,19006.8520,23351.5909,19253.6719,0.9500,9503.4260,5748.0898,9503.4260,policy_days,28510.2780,100,2200.0000,0.9943,0.9995,8.7206,21.0285,20.8150,45792.9342,594245.3082,600.0000,0.9851,24.0567,12488.9820,23600.0000,1.0000,491233.2939,33303.9521,0.0092,-15.3360,24754.9419,0.0000,0.9790,34.7240,0.0000,593440.5842,515273.3741,
61300876522,VHSA,A-Y,lgbm,2026-03-30,14,31708.0000,2497.2399,29210.7601,12748.1739,16353.0781,12991.1417,0.9500,6374.0870,4801.0925,6374.0870,policy_days,19122.2609,100,0.0000,1.0000,1.0000,0.0125,32.0792,20.3944,0.0000,595734.6110,0.0000,1.0000,0.0125,0.0000,6000.0000,1.0000,122366.1298,0.0000,0.0000,0.0000,17549.2664,0.0000,1.0000,0.0125,0.0000,389986.1759,357905.9683,
61300876525,CCUL,A-Y,lgbm,2026-03-30,14,29169.0000,2207.0000,26962.0000,11033.8939,13801.9475,11203.4878,0.9500,5516.9469,3672.2394,5516.9469,policy_days,16550.8408,100,0.0000,1.0000,1.0000,0.0001,34.2099,24.2576,0.0000,654034.1570,0.0000,1.0000,0.0001,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,14706.1333,0.0000,1.0000,0.0001,0.0000,401484.1343,356735.9062,
61300876525,CMD2,A-Y,lgbm,2026-03-30,14,29093.0000,8616.0807,20476.9193,37691.0225,43923.4843,37960.6858,0.9500,18845.5112,8179.8446,18845.5112,policy_days,56536.5337,100,36100.0000,0.9997,1.0000,0.5992,21.0150,24.0107,866786.8886,1358452.4045,31700.0000,0.9968,6.3267,761139.7332,65700.0000,1.0000,1577504.1158,105647.1554,0.0029,-5.7275,45870.8670,25400.0000,0.9501,119.4656,609872.2152,1357482.7180,1101392.4135,
61300876525,CMTY,A-Y,lgbm,2026-03-30,14,25869.0000,2896.1554,22972.8446,14980.3825,17288.8719,15074.3553,0.9500,7490.1912,3025.3957,7490.1912,policy_days,22470.5737,100,0.0000,0.9999,1.0000,0.0406,21.4694,23.3145,0.0000,535601.2471,0.0000,0.9999,0.0406,0.0000,8300.0000,1.0000,193510.6610,0.0000,0.0000,0.0000,18005.7782,0.0000,0.9999,0.0406,0.0000,523891.0328,419796.3899,
61300876525,MXLI,A-Y,lgbm,2026-03-30,14,28548.0000,2134.1695,26413.8305,10664.2016,13660.1335,10865.0868,0.9500,5332.1008,3989.1592,5332.1008,policy_days,15996.3023,100,0.0000,1.0000,1.0000,0.0014,34.6762,23.3838,0.0000,617655.4378,0.0000,1.0000,0.0014,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,14653.3607,0.0000,1.0000,0.0014,0.0000,374054.1576,342651.0942,
61300876525,TLJ,A-Y,lgbm,2026-03-30,14,26479.0000,4004.0805,22474.9195,18499.6945,21258.1015,18608.8055,0.9500,9249.8473,3612.6950,9249.8473,policy_days,27749.5418,100,5300.0000,0.9999,1.0000,0.0657,21.0192,24.0660,127549.7843,668431.1291,2900.0000,0.9982,1.4641,69791.3914,24000.0000,1.0000,577583.9287,57758.3929,0.0017,-1.3983,22112.3895,0.0000,0.9637,36.6763,0.0000,667820.3896,532156.6998,
61300876525,VHSA,A-Y,lgbm,2026-03-30,14,30896.0000,2336.0000,28560.0000,11822.7034,14622.6010,11986.4277,0.9500,5911.3517,3708.0534,5911.3517,policy_days,17734.0551,100,0.0000,1.0000,1.0000,0.0000,33.8197,23.5937,0.0000,673834.9850,0.0000,1.0000,0.0000,0.0000,1400.0000,1.0000,33031.1267,0.0000,0.0000,0.0000,15530.7568,0.0000,1.0000,0.0000,0.0000,418411.3012,366427.4252,
61300876528,CMD2,A-Y,lgbm,2026-03-30,14,41974.0000,13273.6710,28700.3290,56830.7295,73298.6991,57962.1581,0.9500,28415.3648,21950.9395,28415.3648,policy_days,85246.0943,100,56600.0000,0.9796,0.9976,136.3316,21.0134,18.3009,1035830.6741,1561072.3904,52300.0000,0.9628,256.8238,957136.8243,139800.0000,1.0000,2558465.1632,78693.8498,0.0167,-120.4922,78781.6690,50100.0000,0.9501,351.9386,916874.8546,1560079.8466,1441775.0761,
61300876528,CMTY,A-Y,lgbm,2026-03-30,14,37182.0000,6109.2841,31072.7159,31085.5255,39575.8662,31642.2865,0.9500,15542.7627,11294.4055,15542.7627,policy_days,46628.2882,100,15600.0000,0.9845,0.9984,51.7082,21.0200,18.2055,284005.0805,849697.9775,15400.0000,0.9836,54.8997,280363.9897,36700.0000,1.0000,668140.1573,3641.0908,0.0009,-3.1915,42379.9310,11400.0000,0.9512,174.8257,207542.1742,848889.1506,771545.8793,
61300876528,TLJ,A-Y,lgbm,2026-03-30,14,40352.0000,5858.1548,34493.8452,24298.4894,30465.0076,24679.8291,0.9500,12149.2447,8183.7428,12149.2447,policy_days,36447.7341,100,2000.0000,0.9894,0.9990,24.6173,21.0266,18.5335,37066.9574,676357.9040,500.0000,0.9806,46.4772,9266.7394,33400.0000,1.0000,619018.1893,27800.2181,0.0088,-21.8599,32482.2322,0.0000,0.9764,57.1774,0.0000,675503.3049,602008.7593,
750101135109,CCUL,A-Y,lgbm,2026-03-30,14,23740.0000,2482.9269,21257.0731,12446.3897,14891.2862,12568.8657,0.9500,6223.1949,3221.5759,6223.1949,policy_days,18669.5846,100,0.0000,0.9999,1.0000,0.0470,23.9105,24.3993,0.0000,518658.3637,0.0000,0.9999,0.0470,0.0000,200.0000,1.0000,4879.8662,0.0000,0.0000,0.0000,15667.9656,0.0000,0.9999,0.0470,0.0000,455525.3749,382287.8799,
750101135109,CMD2,A-Y,lgbm,2026-03-30,14,26234.0000,5858.1589,20375.8411,23484.4051,28015.0155,23707.9441,0.9500,11742.2026,5967.2094,11742.2026,policy_days,35226.6077,100,14900.0000,0.9984,0.9999,2.2505,21.0293,24.6226,366876.0003,868581.1734,14800.0000,0.9983,2.4117,364413.7453,22300.0000,1.0000,549082.8730,2462.2550,0.0001,-0.1612,29451.6145,9100.0000,0.9506,88.0730,224065.2083,867368.9226,725173.8612,
750101135109,CMTY,A-Y,lgbm,2026-03-30,14,25994.0000,4723.5731,21270.4269,19648.7228,23147.6347,19810.0331,0.9500,9824.3614,4599.6710,9824.3614,policy_days,29473.0842,100,8300.0000,0.9993,1.0000,0.7334,21.0694,24.7934,205785.2696,733151.5991,8400.0000,0.9994,0.6669,208264.6102,11500.0000,1.0000,285124.1687,-2479.3406,-0.0001,0.0664,24248.3938,3000.0000,0.9507,66.9324,74380.2179,730738.1416,601200.2725,
750101135109,MXLI,A-Y,lgbm,2026-03-30,14,26486.0000,498.0464,25987.9536,2615.5372,3184.6211,2646.5796,0.9500,1307.7686,751.8646,1307.7686,policy_days,3923.3058,100,0.0000,1.0000,1.0000,0.0000,139.1039,24.8130,0.0000,644838.7525,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,3367.4018,0.0000,1.0000,0.0000,0.0000,97348.9344,83555.2966,
750101135109,TLJ,A-Y,lgbm,2026-03-30,14,24737.0000,2630.4882,22106.5118,10967.5844,13380.9570,11100.4602,0.9500,5483.7922,3189.4937,5483.7922,policy_days,16451.3765,100,0.0000,1.0000,1.0000,0.0023,28.2187,24.8493,0.0000,549331.6755,0.0000,1.0000,0.0023,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,14157.0780,0.0000,1.0000,0.0023,0.0000,408805.4385,351793.6920,
750101135109,VHSA,A-Y,lgbm,2026-03-30,14,25871.0000,813.0000,25058.0000,4631.7369,5495.1945,4673.1247,0.9500,2315.8684,1136.3109,2315.8684,policy_days,6947.6053,100,0.0000,1.0000,1.0000,0.0000,75.7409,24.6701,0.0000,618183.1199,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,5768.0478,0.0000,1.0000,0.0000,0.0000,171398.0505,142298.2595,
750101310054,CCUL,A-Y,lgbm,2026-03-30,14,6514.0000,2329.1644,4184.8356,8925.3331,13149.1077,9342.7200,0.9500,4462.6665,5750.3732,5750.3732,forecast_quantile,14675.7063,100,10500.0000,0.9502,0.9889,103.9343,23.0342,48.8210,512620.6225,716928.5299,10900.0000,0.9587,85.7668,532149.0271,9200.0000,0.9099,449153.3073,-19528.4047,-0.0085,18.1674,14675.7063,10500.0000,0.9502,103.9343,512620.6225,716482.8300,716482.8300,
750101310054,CMD2,A-Y,lgbm,2026-03-30,14,6154.0000,4069.4607,2084.5393,5588.9898,8314.1847,5863.9321,0.9500,2794.4949,3716.0268,3716.0268,forecast_quantile,9305.0166,100,7300.0000,0.9528,0.9891,64.1926,23.5076,48.5056,354090.6552,455202.4200,9100.0000,0.9874,16.8253,441400.6798,11200.0000,0.9974,543262.3751,-87310.0246,-0.0346,47.3673,9305.0166,7300.0000,0.9528,64.1926,354090.6552,451345.1276,451345.1276,
750101310054,CMTY,A-Y,lgbm,2026-03-30,14,6488.0000,601.5214,5886.4786,2584.9540,3729.5966,2692.9063,0.9500,1292.4770,1553.0929,1553.0929,forecast_quantile,4138.0469,100,0.0000,0.9980,0.9996,1.0708,31.8809,49.0800,0.0000,288908.3674,0.0000,0.9980,1.0708,0.0000,400.0000,0.9991,19632.0000,0.0000,0.0000,0.0000,4138.0469,0.0000,0.9980,1.0708,0.0000,203095.3424,203095.3424,
750101310054,MXLI,A-Y,lgbm,2026-03-30,14,6975.0000,521.7814,6453.2186,1188.7215,1826.6927,1257.4321,0.9500,594.3607,874.5665,874.5665,forecast_quantile,2063.2880,100,0.0000,1.0000,1.0000,0.0001,76.0019,48.7215,0.0000,314410.6828,0.0000,1.0000,0.0001,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,2063.2880,0.0000,1.0000,0.0001,0.0000,100526.5472,100526.5472,
750101310054,TLJ,A-Y,lgbm,2026-03-30,14,6958.0000,1038.4610,5919.5390,2965.1695,4342.3776,3099.4970,0.9500,1482.5847,1873.1553,1873.1553,forecast_quantile,4838.3248,100,0.0000,0.9899,0.9979,6.6565,27.9490,48.6778,0.0000,288150.1645,0.0000,0.9899,6.6565,0.0000,0.0000,0.9899,0.0000,0.0000,0.0000,0.0000,4838.3248,0.0000,0.9899,6.6565,0.0000,235519.0285,235519.0285,
750101310054,VHSA,A-Y,lgbm,2026-03-30,14,6355.0000,310.0000,6045.0000,695.7704,1095.2531,740.7713,0.9500,347.8852,549.8193,549.8193,forecast_quantile,1245.5897,100,0.0000,1.0000,1.0000,0.0000,121.6350,48.6007,0.0000,293791.5258,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,1245.5897,0.0000,1.0000,0.0000,0.0000,60536.5909,60536.5909,
750101310312,CCUL,A-Y,lgbm,2026-03-30,14,153597.0000,9136.5405,144460.4595,45780.3725,58695.0164,46649.1657,0.9500,22890.1863,17198.6026,22890.1863,policy_days,68670.5588,100,0.0000,1.0000,1.0000,0.0000,44.1772,18.8256,0.0000,2719558.2339,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,62978.9752,0.0000,1.0000,0.0000,0.0000,1292766.0913,1185618.4805,
750101310312,CMD2,A-Y,lgbm,2026-03-30,14,161094.0000,20281.3190,140812.6810,106214.3082,131082.2412,107654.9671,0.9500,53107.1541,32922.9321,53107.1541,policy_days,159321.4623,100,18600.0000,0.9933,0.9994,59.8485,21.0120,19.2200,357492.0000,3063911.7289,24300.0000,0.9964,31.3884,467046.0000,99500.0000,1.0000,1912390.0000,-109554.0000,-0.0031,28.4601,139137.2403,0.0000,0.9571,430.5192,0.0000,3062158.5059,2674217.7580,
750101310312,CMTY,A-Y,lgbm,2026-03-30,14,162113.0000,13211.9524,148901.0476,70693.6896,96894.9170,72865.5566,0.9500,35346.8448,35259.9820,35346.8448,policy_days,106040.5343,100,0.0000,0.9988,0.9998,13.5516,29.4880,19.1432,0.0000,2850442.4695,0.0000,0.9988,13.5516,0.0000,8100.0000,0.9994,155059.9165,0.0000,0.0000,0.0000,105953.6716,0.0000,0.9988,13.5516,0.0000,2029955.1111,2028292.2800,
750101310312,MXLI,A-Y,lgbm,2026-03-30,14,172445.0000,3484.8461,168960.1539,15650.2083,18832.0313,15814.2597,0.9500,7825.1042,4196.2467,7825.1042,policy_days,23475.3125,100,0.0000,1.0000,1.0000,0.0000,151.1445,18.2551,0.0000,3084380.7030,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,19846.4550,0.0000,1.0000,0.0000,0.0000,428543.6488,362298.5743,
750101310312,TLJ,A-Y,lgbm,2026-03-30,14,161813.0000,23999.9270,137813.0730,112216.2385,155897.8824,115970.3954,0.9500,56108.1192,58910.4083,58910.4083,forecast_quantile,171126.6468,100,33400.0000,0.9502,0.9913,1009.3813,21.3604,18.6845,624063.6091,3199037.3739,41700.0000,0.9665,667.7306,779145.2844,89000.0000,0.9970,1662923.9884,-155081.6753,-0.0163,341.6507,171126.6468,33400.0000,0.9502,1009.3813,624063.6091,3197422.5395,3197422.5395,
750101310312,VHSA,A-Y,lgbm,2026-03-30,14,161357.0000,7278.9296,154078.0704,39966.2405,55329.1506,41274.4522,0.9500,19983.1202,20707.3158,20707.3158,forecast_quantile,60673.5562,100,0.0000,1.0000,1.0000,0.0004,53.9729,18.6875,0.0000,2879330.9043,0.0000,1.0000,0.0004,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,60673.5562,0.0000,1.0000,0.0004,0.0000,1133835.8869,1133835.8869,
750101310314,CCUL,A-Y,lgbm,2026-03-30,14,115782.0000,7211.3359,108570.6641,36932.4999,47151.5672,37609.5431,0.9500,18466.2500,13599.9603,18466.2500,policy_days,55398.7499,100,0.0000,1.0000,1.0000,0.0000,41.1559,19.1258,0.0000,2076498.3589,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,50532.4603,0.0000,1.0000,0.0000,0.0000,1059544.1614,966472.5888,
750101310314,CMD2,A-Y,lgbm,2026-03-30,14,128199.0000,18214.4345,109984.5655,99379.6099,123748.6433,100845.4190,0.9500,49689.8050,32306.6788,49689.8050,policy_days,149069.4149,100,39100.0000,0.9911,0.9992,80.1640,21.0021,19.3666,757234.9183,2887264.4191,42200.0000,0.9936,56.6884,817271.4464,121600.0000,1.0000,2354981.2293,-60036.5280,-0.0025,23.4757,131686.2887,21800.0000,0.9504,497.9408,422192.3585,2886971.0033,2550318.5697,
750101310314,CMTY,A-Y,lgbm,2026-03-30,14,124912.0000,11409.8776,113502.1224,62496.9575,83222.2750,64077.2148,0.9500,31248.4788,27763.9689,31248.4788,policy_days,93745.4363,100,0.0000,0.9962,0.9995,31.6660,25.4257,19.1830,0.0000,2177306.3103,0.0000,0.9962,31.6660,0.0000,28900.0000,0.9999,554387.4515,0.0000,0.0000,0.0000,90260.9264,0.0000,0.9962,31.6660,0.0000,1798314.6543,1731471.4514,
750101310314,MXLI,A-Y,lgbm,2026-03-30,14,127042.0000,2390.0000,124652.0000,12683.2497,17449.4738,13082.3938,0.9500,6341.6249,6417.9148,6417.9148,forecast_quantile,19101.1645,100,0.0000,1.0000,1.0000,0.0000,137.5931,19.8242,0.0000,2471127.0367,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,19101.1645,0.0000,1.0000,0.0000,0.0000,378665.4360,378665.4360,
750101310314,TLJ,A-Y,lgbm,2026-03-30,14,137308.0000,18524.0076,118783.9924,89274.7628,130028.1215,93201.7284,0.9500,44637.3814,55380.0883,55380.0883,forecast_quantile,144654.8511,100,25900.0000,0.9501,0.9893,993.4790,22.6892,19.9739,517324.0294,2889903.7046,25500.0000,0.9491,1013.6460,509334.4691,75700.0000,0.9960,1512024.2866,7989.5603,0.0010,-20.1670,144654.8511,25900.0000,0.9501,993.4790,517324.0294,2889321.6376,2889321.6376,
750101310314,VHSA,A-Y,lgbm,2026-03-30,14,117141.0000,6696.6763,110444.3237,33947.3718,47355.5326,35112.0466,0.9500,16973.6859,18094.4837,18094.4837,forecast_quantile,52041.8555,100,0.0000,1.0000,1.0000,0.0171,45.5476,19.6798,0.0000,2173519.8453,0.0000,1.0000,0.0171,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,52041.8555,0.0000,1.0000,0.0171,0.0000,1024172.1968,1024172.1968,
750101310315,CCUL,A-Y,lgbm,2026-03-30,14,86924.0000,3084.1738,83839.8262,16159.4674,20556.2329,16446.9160,0.9500,8079.7337,5848.1234,8079.7337,policy_days,24239.2011,100,0.0000,1.0000,1.0000,0.0000,72.6359,19.2695,0.0000,1615550.8976,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,22007.5908,0.0000,1.0000,0.0000,0.0000,467077.1020,424075.1046,
750101310315,CMD2,A-Y,lgbm,2026-03-30,14,88126.0000,11068.6750,77057.3250,60558.1268,73505.5899,61254.2286,0.9500,30279.0634,17097.8948,30279.0634,policy_days,90837.1902,100,13800.0000,0.9964,0.9997,16.0724,21.0047,19.1715,264566.3736,1741869.0570,15600.0000,0.9975,10.6505,299075.0310,64400.0000,1.0000,1234643.0766,-34508.6574,-0.0012,5.4219,77656.0216,600.0000,0.9500,259.8663,11502.8858,1741483.0427,1488780.5802,
750101310315,CMTY,A-Y,lgbm,2026-03-30,14,92052.0000,7024.3832,85027.6168,39586.4043,51690.0393,40453.4896,0.9500,19793.2021,16164.4840,19793.2021,policy_days,59379.6064,100,0.0000,0.9999,1.0000,0.5402,30.0706,19.2548,0.0000,1637189.4680,0.0000,0.9999,0.5402,0.0000,1300.0000,0.9999,25031.2356,0.0000,0.0000,0.0000,55750.8883,0.0000,0.9999,0.5402,0.0000,1143342.2452,1073472.0149,
750101310315,MXLI,A-Y,lgbm,2026-03-30,14,93953.0000,1578.0000,92375.0000,8695.7586,11812.2954,8947.7190,0.9500,4347.8793,4188.0883,4347.8793,policy_days,13043.6378,100,0.0000,1.0000,1.0000,0.0000,148.7219,19.3342,0.0000,1785995.2281,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,12883.8469,0.0000,1.0000,0.0000,0.0000,252188.0915,249098.6640,
750101310315,TLJ,A-Y,lgbm,2026-03-30,14,87881.0000,5846.3303,82034.6697,29339.9402,37104.4181,29836.4775,0.9500,14669.9701,10318.1396,14669.9701,policy_days,44009.9103,100,0.0000,1.0000,1.0000,0.0000,39.1441,19.2836,0.0000,1581922.5291,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,39658.0798,0.0000,1.0000,0.0000,0.0000,848668.8474,764749.9544,
750101310315,VHSA,A-Y,lgbm,2026-03-30,14,91052.0000,4788.4449,86263.5551,26106.7139,34274.8178,26702.3664,0.9500,13053.3570,10917.8300,13053.3570,policy_days,39160.0709,100,0.0000,1.0000,1.0000,0.0000,46.2597,18.6349,0.0000,1607510.0055,0.0000,1.0000,0.0000,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,37024.5439,0.0000,1.0000,0.0000,0.0000,729742.7709,689947.5065,
750101310326,CCUL,A-Y,lgbm,2026-03-30,14,10413.0000,756.0000,9657.0000,4103.5637,5306.7163,4186.9894,0.9500,2051.7819,1604.4007,2051.7819,policy_days,6155.3456,100,0.0000,1.0000,1.0000,0.0043,32.9465,22.0818,0.0000,213243.5784,0.0000,1.0000,0.0043,0.0000,0.0000,1.0000,0.0000,0.0000,0.0000,0.0000,5707.9645,0.0000,1.0000,0.0043,0.0000,135920.8788,126041.9147,
750101310326,CMD2,A-Y,lgbm,2026-03-30,14,11082.0000,3507.5493,7574.4507,16955.7197,20756.8189,17168.2313,0.9500,8477.8598,5026.0935,8477.8598,policy_days,25433.5795,100,17900.0000,0.9950,0.9996,6.5934,21.0337,22.3895,400771.4039,570359.2944,18800.0000,0.9974,3.3233,420921.9215,23100.0000,0.9999,517196.6163,-20150.5175,-0.0024,3.2700,21981.8131,14500.0000,0.9527,72.5045,324647.2267,569444.2099,492161.0121,
