upc,cedis,cluster,date,on_hand,stores_reporting,stockout_store_share,daily_mean_7d,demand_7d_p50,demand_7d_p90,cover_days,cover_threshold,p_stockout_7d,alert_cover,alert_prob,alert_iforest,iforest_score,severity
750101310607,TLJ,B-Z,2026-04-02,2282.0,155,0.23225806451612904,36.452755063530894,255.16928544471625,310.70085410595823,62.60157829011458,21,0.0,False,False,False,0.42713208719250473,none
750101310621,MXLI,B-Z,2026-04-02,1070.0,74,0.02702702702702703,7.621227112250347,53.34858978575243,77.52082430288083,140.39733815045136,21,0.0,False,False,False,0.3950235562519506,none
750101310624,CMD2,B-Z,2026-04-02,4347.0,154,0.1038961038961039,91.22668135711201,638.586769499784,762.5871102673385,47.65053310427267,21,0.0,False,False,False,0.35959540484538094,none
750101310624,CMTY,B-Z,2026-04-02,3952.0,141,0.1347517730496454,14.87560565413368,104.12923957893577,152.62726348104354,265.6698551901855,21,0.0,False,False,False,0.4050829619048969,none
750101310624,TLJ,B-Z,2026-04-02,4461.0,137,0.13138686131386862,20.102280716620154,140.71596501634107,171.21118982948553,221.9151181344183,21,0.0,False,False,False,0.41582926559890865,none
750101310624,VHSA,B-Z,2026-04-02,6011.0,158,0.0759493670886076,15.00630105012286,105.04410735086002,151.8983256535109,400.5650679619537,21,0.0,False,False,False,0.502252494753492,none
750101310689,CCUL,B-Z,2026-04-02,3860.0,59,0.03389830508474576,84.23064875039721,589.6145412527804,695.1405855651856,45.826549566754906,21,0.0,False,False,False,0.41337641082168763,none
750101310689,CMTY,B-Z,2026-04-02,3966.0,70,0.05714285714285714,116.01273454118673,812.0891417883071,918.6546255588346,34.18590222603532,21,0.0,False,False,False,0.3932112380740016,none
750101310689,MXLI,B-Z,2026-04-02,4796.0,78,0.05128205128205128,88.38105772660909,618.6674040862636,720.5142401604863,54.26502152571611,21,0.0,False,False,False,0.430584134823809,none
750101310689,TLJ,B-Z,2026-04-02,5512.0,80,0.0375,223.0200425360845,1561.1402977525916,1780.5221051261378,24.715267459013965,21,0.0,False,False,False,0.4754356128944882,none
750101310689,VHSA,B-Z,2026-04-02,5238.0,78,0.02564102564102564,129.60622464831886,907.243572538232,1042.562023279443,40.41472555977228,21,0.0,False,False,False,0.38975645429314304,none
750101310690,CCUL,B-Z,2026-04-02,2140.0,57,0.017543859649122806,49.61252128751886,347.287649012632,422.97551538968,43.13427224546971,21,0.0,False,False,False,0.3768410961460318,none
750101310690,CMTY,B-Z,2026-04-02,2370.0,67,0.029850746268656716,68.15620938836291,477.0934657185404,551.2203998329037,34.77306060986216,21,0.0,False,False,False,0.38703548870134263,none
750101310690,TLJ,B-Z,2026-04-02,3286.0,77,0.0,103.0255738467832,721.1790169274824,849.0128784388949,31.89499342063213,21,0.0,False,False,False,0.49301372835414353,none
750101310690,VHSA,B-Z,2026-04-02,3098.0,78,0.02564102564102564,64.64010976336041,452.4807683435229,527.2084568162525,47.92689881470501,21,0.0,False,False,False,0.3756203671139579,none
750101310691,CCUL,B-Z,2026-04-02,3666.0,58,0.034482758620689655,72.44572153431558,507.120050740209,556.3457113152307,50.60340241436501,21,0.0,False,False,False,0.46456696417460747,none
750101310691,CMTY,B-Z,2026-04-02,3363.0,66,0.030303030303030304,76.64387433127148,536.5071203189003,569.9905212276265,43.87826201823232,21,0.0,False,False,False,0.3903696124159739,none
750101310691,MXLI,B-Z,2026-04-02,4535.0,77,0.025974025974025976,50.27758980613724,351.9431286429607,418.25890744058955,90.19923225210819,21,0.0,False,False,False,0.424430812869214,none
750101310691,TLJ,B-Z,2026-04-02,4074.0,80,0.0125,151.85942176029062,1063.0159523220343,1178.504228038718,26.82744312322478,21,0.0,False,False,False,0.37632586146195435,none
750101310691,VHSA,B-Z,2026-04-02,4642.0,79,0.0379746835443038,114.74179601924216,803.1925721346951,887.6913599863894,40.45605142193816,21,0.0,False,False,False,0.38231900734032903,none
750101310692,CCUL,B-Z,2026-04-02,2949.0,60,0.03333333333333333,74.29948656774955,520.0964059742469,635.2872178730555,39.69071841850443,21,0.0,False,False,False,0.40610362985203,none
750101310692,CMTY,B-Z,2026-04-02,2643.0,69,0.057971014492753624,70.24177456813274,491.69242197692915,602.0799892793234,37.62718149206719,21,0.0,False,False,False,0.468076781014724,none
750101310692,TLJ,B-Z,2026-04-02,3430.0,79,0.012658227848101266,154.67574540865203,1082.7302178605642,1243.2629558511303,22.175422468066785,21,0.0,False,False,False,0.3743855263141752,none
750101310692,VHSA,B-Z,2026-04-02,3753.0,86,0.08139534883720931,113.46533555973399,794.257348918138,961.2605260394614,33.07618120976012,21,0.0,False,False,False,0.37721021405467914,none
750101310693,CCUL,B-Z,2026-04-02,23760.0,318,0.1792452830188679,273.1406867419156,1911.984807193409,2083.227115279956,86.9881389089802,21,0.0,False,False,False,0.3851442394543591,none
750101310693,CMTY,B-Z,2026-04-02,24212.0,322,0.21428571428571427,475.54155410209785,3328.790878714685,3771.540904513142,50.914583155022726,21,0.0,False,False,False,0.4725085151478448,none
750101310693,MXLI,B-Z,2026-04-02,27309.0,347,0.17002881844380405,236.78696728453318,1657.5087709917323,1833.1955368993601,115.33151639711808,21,0.0,False,False,False,0.38135044590433204,none
750101310693,TLJ,B-Z,2026-04-02,28627.0,313,0.16293929712460065,817.54973188835,5722.84812321845,6180.01153514145,35.01560685963199,21,0.0,False,False,False,0.3712786510448285,none
750101310693,VHSA,B-Z,2026-04-02,31942.0,326,0.19325153374233128,452.5579660242814,3167.90576216997,3557.191374806153,70.58101369999129,21,0.0,False,False,False,0.37315418256441074,none
750101310694,CCUL,B-Z,2026-04-02,14487.0,65,0.07692307692307693,470.1776066983849,3291.2432468886946,3800.999290212974,30.811760903988123,21,0.0,False,False,False,0.3745093563972369,none
750101310694,CMTY,B-Z,2026-04-02,14650.0,76,0.09210526315789473,491.7419755957609,3442.1938291703264,4127.726058179142,29.79204690071671,21,0.0,False,False,False,0.3707503769759414,none
750101310694,MXLI,B-Z,2026-04-02,20132.0,82,0.04878048780487805,412.98206928096687,2890.8744849667683,3402.4891991239574,48.74787913928404,21,0.0,False,False,False,0.3691705549597034,none
750101310694,VHSA,B-Z,2026-04-02,20985.0,83,0.060240963855421686,572.270140233966,4005.8909816377623,4725.855952348552,36.66974480167797,21,0.0,False,False,False,0.45744784882638895,none
750101310695,CCUL,B-Y,2026-04-02,8229.0,150,0.09333333333333334,238.06503649272008,1666.4552554490406,1849.1489032627985,34.56618460750594,14,0.0,False,False,False,0.42337023067118135,none
750101310695,CMTY,B-Y,2026-04-02,7332.0,158,0.08227848101265822,346.80282235447487,2427.619756481324,2668.3819676805965,21.141696455128038,14,0.0,False,False,False,0.36931306172105716,none
750101310695,MXLI,B-Y,2026-04-02,8541.0,174,0.04597701149425287,149.85276920320302,1048.9693844224212,1252.8907516151264,56.995943721388635,14,0.0,False,False,False,0.5166482050264742,none
750101310695,TLJ,B-Y,2026-04-02,8810.0,158,0.06962025316455696,429.39472209483927,3005.7630546638748,3247.199245086461,20.517252650474262,14,0.0,False,False,False,0.39001491509123776,none
750101310695,VHSA,B-Y,2026-04-02,9537.0,167,0.07784431137724551,262.1073606788549,1834.751524751984,2156.440209158634,36.3858533972464,14,0.0,False,False,False,0.4365728061159178,none
750101310968,VHSA,B-Y,2026-04-02,49144.0,466,0.015021459227467811,1348.313437154556,9438.19406008189,10954.899268447156,36.44849828368704,14,0.0,False,False,False,0.38666661627960797,none
750101310975,CCUL,B-Y,2026-04-02,8737.0,155,0.025806451612903226,224.74113630365696,1573.1879541255987,2024.2485907703103,38.875837969400855,14,0.0,False,False,False,0.5035851586675388,none
