upc,cedis,h,target_week,q05,q10,q50,q90,q95,model,origin,n_weeks_at_origin,origin_label,cluster,is_discontinued,is_high_promo,is_cold_start
750101310314,CCUL,8,2026-05-25,8940.126667609158,9020.033437295057,14130.951172407036,18995.068765941556,20883.820830770434,lgbm,2026-03-30,107,final,A-Y,False,False,False
750101310314,CMD2,1,2026-04-06,37066.77948667446,37669.01153336668,50324.14203275464,60472.68378604636,61283.8200890012,lgbm,2026-03-30,107,final,A-Y,False,False,False
750101310314,CMD2,2,2026-04-13,36225.55134305509,37303.06477728585,49055.46791601273,63275.95949467059,63901.87245380246,lgbm,2026-03-30,107,final,A-Y,False,False,False
750101310314,CMD2,3,2026-04-20,36077.94779364224,36954.2892870951,50709.02818980564,63517.32904368556,65751.85576738043,lgbm,2026-03-30,107,final,A-Y,False,False,False
750101310314,CMD2,4,2026-04-27,36075.57241271138,36702.14694631867,50318.162928419806,67434.51951995445,68921.67097911185,lgbm,2026-03-30,107,final,A-Y,False,False,False
750101310314,CMD2,5,2026-05-04,23365.414881131208,23491.50849761351,33724.08724626874,60319.581836333324,62422.97593532658,lgbm,2026-03-30,107,final,A-Y,False,False,False
750101310314,CMD2,6,2026-05-11,20451.41877757496,22565.947106683336,33398.2265719419,62290.91445639168,62931.66912690186,lgbm,2026-03-30,107,final,A-Y,False,False,False
750101310314,CMD2,7,2026-05-18,23965.16982815177,25123.373194070035,32794.86249399182,44837.21664112498,50304.39427748043,lgbm,2026-03-30,107,final,A-Y,False,False,False
750101310314,CMD2,8,2026-05-25,20275.28310972582,22523.69139636404,33371.62485574646,46155.88728102545,52001.04297417701,lgbm,2026-03-30,107,final,A-Y,False,False,False
750101310314,CMTY,1,2026-04-06,24018.665517296384,24799.46889478986,32153.119736290624,41702.24147021788,43383.42982730747,lgbm,2026-03-30,107,final,A-Y,False,False,False
750101310314,CMTY,2,2026-04-13,18297.47517165253,25770.46593668202,30343.837777564735,41520.03357927234,63741.17511185313,lgbm,2026-03-30,107,final,A-Y,False,False,False
750101310314,CMTY,3,2026-04-20,19916.596318038086,26301.42182750295,34788.44219289898,43503.0916439599,64152.92245106182,lgbm,2026-03-30,107,final,A-Y,False,False,False
750101310314,CMTY,4,2026-04-27,19145.028550564097,25354.49107670719,32198.217476849393,45533.719607004845,65417.231076099386,lgbm,2026-03-30,107,final,A-Y,False,False,False
750101310314,CMTY,5,2026-05-04,17178.574756970007,17345.204379764793,24620.80879056558,41511.00355828386,42215.76021898832,lgbm,2026-03-30,107,final,A-Y,False,False,False
