upc,cedis,h,target_week,q05,q10,q50,q90,q95,model,origin,n_weeks_at_origin,origin_label,cluster,is_discontinued,is_high_promo,is_cold_start
750101310014,TLJ,8,2026-05-04,634.1797218813297,767.1528844355147,1720.0020015321234,2741.1896406372834,2960.56296265856,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310014,VHSA,1,2026-03-16,592.3158095348372,690.4502895125809,1131.431119851427,1699.463372690625,1827.6684411597812,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310014,VHSA,2,2026-03-23,457.53268957263646,657.0897176216647,992.2338508393292,1333.4139885311793,1809.4257720470869,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310014,VHSA,3,2026-03-30,339.54644193006624,524.6526868961267,1029.9665090799633,1512.2241753648996,1940.613109731244,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310014,VHSA,4,2026-04-06,479.88065339826613,531.7486485678687,1081.487912162417,1762.1097678925512,1904.8179037119507,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310014,VHSA,5,2026-04-13,437.25802212260186,506.5771119718905,1106.2820728398851,1838.8278895568444,2005.4261439913882,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310014,VHSA,6,2026-04-20,426.8599608178218,495.2372653939915,1099.9186344452137,1881.5758810051595,2024.9137177723046,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310014,VHSA,7,2026-04-27,426.49900330968103,465.6912369172755,1179.5219920530085,1985.566993315173,2058.5524486259123,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310014,VHSA,8,2026-05-04,362.757880549723,444.8311408465214,1112.1452781126002,1911.8591686535233,2012.6928305153383,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310054,CCUL,1,2026-03-16,2256.3529874660508,2725.1003416707763,3611.951717493147,5077.933505107924,5510.93184654568,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CCUL,2,2026-03-23,2169.9233713031067,2534.562640179792,3612.502126809753,4947.296397114077,5284.364729643439,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CCUL,3,2026-03-30,1354.5314463063498,1437.821364336887,3978.808737665512,7814.004724818338,8211.606062190534,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CCUL,4,2026-04-06,2045.1579780266534,2371.4876677527286,3432.8565695380603,5189.853183323775,5466.29009557298,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CCUL,5,2026-04-13,2387.3509142872945,2642.741415536724,4222.089278563263,5839.068529806797,5945.147295465385,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CCUL,6,2026-04-20,1810.7072445972933,2142.079360041226,3286.9431623488654,4961.089929748891,5451.396767729087,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CCUL,7,2026-04-27,1937.0986106915775,2269.9589871985527,3664.6659255798263,5508.3444836295075,5818.581271497588,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CCUL,8,2026-05-04,1602.8906452070341,1871.898464038372,3230.3023580555564,5052.883617322106,5382.103460934246,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMD2,1,2026-03-16,1393.7119556624468,1753.6708118179595,2201.1051972739174,2894.107821006641,3173.08943840689,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMD2,2,2026-03-23,1310.9654750287802,1624.5765029540416,2222.86387233431,2762.563694613321,3048.5772862937624,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMD2,3,2026-03-30,863.8420380352281,925.1864971026878,2487.648210862492,4732.084375579494,4772.825171540637,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMD2,4,2026-04-06,1209.2103538163908,1537.778827290309,2136.5885324992387,2847.357295687241,3279.167759644086,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMD2,5,2026-04-13,1322.91510771504,1502.2583051898264,2464.2904309997853,3546.9958641580993,3765.1670719307317,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMD2,6,2026-04-20,1196.2645251932477,1393.182028577615,2009.0730399006502,2872.7532429154107,3031.493804495305,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMD2,7,2026-04-27,1214.1902639000066,1480.310065261271,2251.3215067579104,3270.851659257496,3523.638016085753,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMD2,8,2026-05-04,1115.4862921448914,1272.7054410721753,1945.8632603354354,2848.60718231902,3021.674374733174,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMTY,1,2026-03-16,792.7998211514187,928.8187659926924,1226.081625383002,1786.4449745174925,1884.7439349380743,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMTY,2,2026-03-23,748.988521804074,859.0479730894394,1250.9887661979956,1682.6784840793684,1830.6983076731801,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMTY,3,2026-03-30,463.55464084746563,477.016236626055,1333.3620218305002,2735.4467858652547,2801.4685865299725,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMTY,4,2026-04-06,700.7736759982691,814.5562694703897,1180.6755531272345,1718.867333240058,1907.205261180375,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMTY,5,2026-04-13,762.0191386848362,798.2025078352239,1377.3922245359015,2121.0079672838956,2135.492519462212,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMTY,6,2026-04-20,679.9961736814407,748.0514000256605,1109.3384527910393,1720.515572623809,1762.2488003378094,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMTY,7,2026-04-27,701.1357063705432,840.4135143221864,1288.1238390258995,1931.8169937132443,2068.3163763171865,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,CMTY,8,2026-05-04,677.0105430501089,735.2875331670843,1067.3038795751331,1750.0641028456616,1808.3999764505654,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,MXLI,1,2026-03-16,283.19338559544235,351.17175044280975,469.36846714030514,661.5589932000654,702.7727917505267,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,MXLI,2,2026-03-23,265.9124117557799,337.7723087014643,470.60728596800857,631.0542116167512,708.8040312594768,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,MXLI,3,2026-03-30,159.46199793282312,164.08395966304855,511.6585558746479,969.5632560657959,1029.0928698251605,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,MXLI,4,2026-04-06,238.66746092984954,287.22968986969295,443.2136051744032,670.8777933025123,689.7111360211064,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,MXLI,5,2026-04-13,240.3482662966682,287.8590127837489,546.058987376728,802.1476328589841,845.5818680477765,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,MXLI,6,2026-04-20,230.3608056365656,280.7791687706051,438.77599817646234,665.5762580654184,697.3303308219857,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,MXLI,7,2026-04-27,193.15386713414108,257.50218893182716,464.6212172966268,703.1585557357491,724.9844333064816,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,MXLI,8,2026-05-04,219.19267757531156,269.45348986808676,423.58197426243095,650.2238539823261,704.02573129627,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,TLJ,1,2026-03-16,788.6436870408702,916.3420817664986,1134.8973426433704,1630.593078734753,1639.7842205861407,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,TLJ,2,2026-03-23,741.0039918478839,807.2231827819835,1089.3235104786559,1565.9246980410644,1573.3925313275597,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,TLJ,3,2026-03-30,479.87696495381675,502.1824092871531,1244.8222289654793,2351.5614232157554,2418.0378364740586,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,TLJ,4,2026-04-06,662.4921441652948,702.8485511517327,1059.4722875632895,1590.3145552686321,1628.2787743671545,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,TLJ,5,2026-04-13,737.2542167599463,771.2601775258313,1343.807136203021,2022.325048726244,2089.5906345183794,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,TLJ,6,2026-04-20,635.5325116202442,657.5731396629902,1040.563551761624,1626.6261381756647,1667.2424392726048,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,TLJ,7,2026-04-27,654.3718943814545,750.3689066345621,1171.2919268572634,1783.851561169773,1800.0196959109878,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,TLJ,8,2026-05-04,584.9958426912686,607.975079848836,997.734403709531,1638.3000529911626,1643.8454894056633,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,VHSA,1,2026-03-16,154.54613115395864,183.3913230237261,289.5649360580278,422.74746731941946,443.6903513625573,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,VHSA,2,2026-03-23,137.0774074998158,166.0683815849059,286.1442387499518,400.3888963616242,449.2686458460538,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,VHSA,3,2026-03-30,73.15921808193187,79.36582265101622,310.5219340738734,622.9612134146163,665.7148296209407,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,VHSA,4,2026-04-06,127.60520922025623,151.39838636252546,248.23390564073966,400.0678909597979,421.2246502447919,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,VHSA,5,2026-04-13,127.87916760768024,153.2602067109682,299.3296152898388,459.2930935153678,496.37130114558306,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,VHSA,6,2026-04-20,121.58245499407445,150.22939061197687,246.27278230048537,413.6321024536144,440.1277063311712,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,VHSA,7,2026-04-27,117.86629228584393,142.17538563043274,262.4547931074667,448.9777061806323,467.4915623705072,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310054,VHSA,8,2026-05-04,116.00338392216692,135.31516471238396,240.46776945962912,420.9171934252182,453.0819171134518,lgbm,2026-03-09,104,risk_eval,A-Y,False,False,False
750101310055,CCUL,1,2026-03-16,590.3925852422108,876.115919625398,1344.9197516105755,1752.716522880495,2066.51417841778,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CCUL,2,2026-03-23,571.2286547690037,763.6532822694917,1336.4580445101324,1983.3473166823758,2045.478794793239,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CCUL,3,2026-03-30,95.80983373056836,553.3168014576704,1521.5567140095143,2588.613170719903,3284.481480109127,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CCUL,4,2026-04-06,533.7940161707437,768.0331616954935,1352.079264304398,1841.7977521546632,2087.789531797842,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CCUL,5,2026-04-13,0.0,821.1127780633255,1649.0472112347031,2167.4887536789,8319.41622303695,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CCUL,6,2026-04-20,489.1590711530104,720.4982209259506,1329.096330018288,1830.2086640286975,2101.098960111327,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CCUL,7,2026-04-27,475.29243991688924,741.4426138880036,1469.170484080083,2084.4920693526037,2305.7464358819584,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CCUL,8,2026-05-04,365.8865312869901,599.3535557341922,1227.3712662858109,1838.0504691132571,2120.9279713574833,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CMD2,1,2026-03-16,1281.7240732849523,1966.1392415637922,3168.926205501319,4034.228209997532,4801.341182786872,lgbm,2026-03-09,101,risk_eval,A-Z,False,False,False
750101310055,CMD2,2,2026-03-23,1258.9740367530956,1709.8526820834586,3163.275171149502,4435.635694241846,4634.926780213349,lgbm,2026-03-09,101,risk_eval,A-Z,False,False,False
750101310055,CMD2,3,2026-03-30,300.1724561097101,1046.7958337523187,3579.763613665153,6159.553242169164,7215.536999284405,lgbm,2026-03-09,101,risk_eval,A-Z,False,False,False
750101310055,CMD2,4,2026-04-06,1174.053005499558,1781.0525453368314,3103.673070377496,3754.688404139574,4525.11990510872,lgbm,2026-03-09,101,risk_eval,A-Z,False,False,False
750101310055,CMD2,5,2026-04-13,1155.3268007314618,1821.661008005376,3219.994101202703,3933.485899721117,4646.79677082537,lgbm,2026-03-09,101,risk_eval,A-Z,False,False,False
750101310055,CMD2,6,2026-04-20,1183.603777147761,1734.3826699813549,3073.5958980889895,3834.9114629563032,4524.385032965641,lgbm,2026-03-09,101,risk_eval,A-Z,False,False,False
750101310055,CMD2,7,2026-04-27,1009.7459919496168,1767.7824358629257,3250.9775154172107,4237.215096021764,4998.7914542317285,lgbm,2026-03-09,101,risk_eval,A-Z,False,False,False
750101310055,CMD2,8,2026-05-04,979.519615151019,1481.584610818591,2875.878112592157,3963.0931997580183,4549.085658825209,lgbm,2026-03-09,101,risk_eval,A-Z,False,False,False
750101310055,CMTY,1,2026-03-16,371.08225787548304,716.0259920214888,1361.1647591115996,1875.8876777080568,2307.041653716427,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CMTY,2,2026-03-23,389.27735575694186,646.6799477855673,1351.406722969619,1951.2737825426298,2150.9442871658953,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CMTY,3,2026-03-30,23.380433441330524,318.29517642872065,1488.259581315198,2792.1904194043204,3143.829500042807,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CMTY,4,2026-04-06,392.0692687854979,699.4447105657887,1339.0196333936838,1805.0625932756677,2181.7540113996724,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CMTY,5,2026-04-13,485.483598473066,816.8606009694872,1512.5991703415182,1856.1679688163943,2301.3769902699987,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CMTY,6,2026-04-20,344.6151185482907,643.9158121387293,1267.8791904800414,1753.784257979217,2134.4785721752546,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CMTY,7,2026-04-27,297.88195007682236,613.2115867730686,1372.2165795571002,2044.5878808912723,2430.6848607366273,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,CMTY,8,2026-05-04,283.28504219479123,509.79403554196085,1218.5004676044746,1911.4878950472412,2180.1691773399652,lgbm,2026-03-09,103,risk_eval,A-Z,False,False,False
750101310055,MXLI,1,2026-03-16,0.0,88.54948837406428,303.5483289060939,545.070390043187,1754.9072086628125,lgbm,2026-03-09,102,risk_eval,A-Z,False,False,False
750101310055,MXLI,2,2026-03-23,45.25813445846862,109.80076045555201,299.3682704443054,465.8182942258504,526.6187109563972,lgbm,2026-03-09,102,risk_eval,A-Z,False,False,False
750101310055,MXLI,3,2026-03-30,0.0,14.034928161453195,330.4744481353387,683.4013529438075,742.1813404002515,lgbm,2026-03-09,102,risk_eval,A-Z,False,False,False
750101310055,MXLI,4,2026-04-06,0.0,86.3761450619721,299.1960698898207,509.17617532962265,1736.7472528985845,lgbm,2026-03-09,102,risk_eval,A-Z,False,False,False
750101310055,MXLI,5,2026-04-13,0.0,88.48350507533536,339.313677888602,554.7578360410212,1789.6085321561122,lgbm,2026-03-09,102,risk_eval,A-Z,False,False,False
750101310055,MXLI,6,2026-04-20,0.0,78.30063877481389,295.02687218115625,507.3270589496831,1731.016695174025,lgbm,2026-03-09,102,risk_eval,A-Z,False,False,False
750101310055,MXLI,7,2026-04-27,0.0,61.918039781262536,318.91085835089376,571.4297876464575,1789.7155315901523,lgbm,2026-03-09,102,risk_eval,A-Z,False,False,False
750101310055,MXLI,8,2026-05-04,0.0,60.41440567188974,287.3415051139291,518.5277501380104,1758.076726265053,lgbm,2026-03-09,102,risk_eval,A-Z,False,False,False
750101310055,TLJ,1,2026-03-16,455.44423049712873,800.3132650256916,1422.9697278289686,1899.4120397210309,2275.1422761194526,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310055,TLJ,2,2026-03-23,445.8953580696814,693.3430374846805,1426.6743173039758,2046.6728506941242,2159.595760958954,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310055,TLJ,3,2026-03-30,63.850139670198814,354.27569499498657,1593.6190653111048,2932.690336693769,3204.6281428862644,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310055,TLJ,4,2026-04-06,446.6577838161799,722.7361837106296,1384.263930293802,1736.9091415000805,2094.893569988798,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310055,TLJ,5,2026-04-13,0.0,815.8048450120652,1596.4201991452746,1919.0755014122722,8089.506914478836,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310055,TLJ,6,2026-04-20,419.8450683251688,680.3670038286215,1384.8802718504905,1804.6634218778113,2136.442879318707,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310055,TLJ,7,2026-04-27,381.74170761233313,749.5061118069211,1446.8761003013663,1931.131554630818,2342.7401833025924,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310055,TLJ,8,2026-05-04,341.62298113678804,617.0604397090101,1284.7253477951454,1796.9235101537347,2108.3385448686945,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310055,VHSA,1,2026-03-16,131.77137704267497,202.41391564660995,461.8241784254142,633.9217350760022,747.8515493032272,lgbm,2026-03-09,90,risk_eval,A-Z,False,False,False
750101310055,VHSA,2,2026-03-23,135.4947077046539,188.82334119283658,461.29325275799374,668.0304401538476,721.2161873697727,lgbm,2026-03-09,90,risk_eval,A-Z,False,False,False
750101310055,VHSA,3,2026-03-30,0.0,76.77655561707664,525.8706146484983,944.1224374881191,1117.167243748817,lgbm,2026-03-09,90,risk_eval,A-Z,False,False,False
750101310055,VHSA,4,2026-04-06,140.24769118660967,194.07103273630707,461.5531313922145,585.7097950163202,694.7099162298379,lgbm,2026-03-09,90,risk_eval,A-Z,False,False,False
750101310055,VHSA,5,2026-04-13,131.25724534093345,195.19733117896573,471.4451472702832,601.923092095139,710.0450358557849,lgbm,2026-03-09,90,risk_eval,A-Z,False,False,False
750101310055,VHSA,6,2026-04-20,132.7965306353918,186.4036585394774,452.92947535790637,593.8474363899511,693.1076321825126,lgbm,2026-03-09,90,risk_eval,A-Z,False,False,False
750101310055,VHSA,7,2026-04-27,105.69076856249632,179.47118723713422,485.1894613026366,648.6129424421795,765.9453458621889,lgbm,2026-03-09,90,risk_eval,A-Z,False,False,False
750101310055,VHSA,8,2026-05-04,100.5482524586318,154.93046848716025,434.4390210997534,611.5010045782394,698.0165574783698,lgbm,2026-03-09,90,risk_eval,A-Z,False,False,False
750101310119,CMD2,1,2026-03-16,0.0,0.0,26.919650506896872,74.74926879654396,75.87144684900187,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMD2,2,2026-03-23,0.0,0.0,28.333295424194645,77.1558947229538,78.10182021125493,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMD2,3,2026-03-30,0.0,0.0,28.573688158754223,74.37050104464254,77.47532770089275,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMD2,4,2026-04-06,0.0,0.0,28.362008597126582,75.49622644617932,82.86518685991234,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMD2,5,2026-04-13,0.0,0.0,28.852239994203998,62.512475387722745,190.44719596664382,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMD2,6,2026-04-20,0.0,0.0,29.348417300169,63.354153963637586,190.70947357625806,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMD2,7,2026-04-27,0.0,0.0,28.187135810947044,68.82517138671463,195.7406316522867,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMD2,8,2026-05-04,0.0,0.0,26.849127330981055,63.331142468843765,189.43143225307745,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMTY,1,2026-03-16,0.0,11.660266463131293,42.731437265418705,73.58203091940427,83.1890165115218,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMTY,2,2026-03-23,0.0,12.3012697764605,42.04276977180597,72.97770710244805,81.44520568417131,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMTY,3,2026-03-30,0.0,9.224783794874437,42.12479435857439,74.37219960997854,83.75176838337167,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMTY,4,2026-04-06,0.0,7.604015730834927,42.031652055944946,72.21509599630826,83.28814405025486,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMTY,5,2026-04-13,0.0,6.50420460325601,42.88736358597803,72.80324634243334,83.06926609888957,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMTY,6,2026-04-20,0.0,2.999524154180058,53.48383404490089,79.81499907492984,85.29774577393621,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMTY,7,2026-04-27,0.0,1.4768143257258544,56.21266162123011,80.65937529088774,87.60478768075775,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,CMTY,8,2026-05-04,0.0,1.886443453866029,54.26259709659851,80.73649616399862,85.4124251520397,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310119,TLJ,1,2026-03-16,0.0,0.0,67.26206117220686,114.76798138176571,307.8431824751938,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310119,TLJ,2,2026-03-23,0.0,0.0,69.8883599029371,116.11726896047219,309.5721440697119,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310119,TLJ,3,2026-03-30,0.0,0.0,69.85738918838436,115.28270354492122,316.5934369876519,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310119,TLJ,4,2026-04-06,0.0,0.0,67.17439655329822,114.49825395305734,315.4811236291604,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310119,TLJ,5,2026-04-13,0.0,0.0,70.66456093016653,171.38181965027852,315.71738566710013,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310119,TLJ,6,2026-04-20,0.0,0.0,84.18790790566375,174.15453727859187,192.31867173816238,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310119,TLJ,7,2026-04-27,0.0,0.0,103.29433081040212,192.29313103908643,892.9143275308502,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310119,TLJ,8,2026-05-04,0.0,0.0,103.65313730725578,217.1558989662178,773.3865119925665,lgbm,2026-03-09,104,risk_eval,A-Z,True,False,False
750101310276,VHSA,1,2026-03-16,118.01991369737175,132.3329478957763,173.93697884979858,230.17885824160135,276.80751391102694,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310276,VHSA,2,2026-03-23,115.1420717896979,125.2007059990161,172.86330802121847,233.8340261273057,280.6755863982248,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310276,VHSA,3,2026-03-30,106.25389386701,123.9202329598736,177.05831800232568,257.43438529721226,291.79256377491697,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310276,VHSA,4,2026-04-06,110.61474099504764,123.75845899346824,171.9490250428936,237.70052198602082,281.3422233274814,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310276,VHSA,5,2026-04-13,102.91933300827935,119.0183572838634,172.8428214929001,243.27827174689145,289.77223867312745,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310276,VHSA,6,2026-04-20,109.15867845124185,121.3417259021895,174.82855155912168,243.72473437042325,288.19015303503244,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310276,VHSA,7,2026-04-27,107.33973159717556,126.44078333479976,173.4713326956771,246.00477191717533,292.811125629085,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310276,VHSA,8,2026-05-04,101.68208345248833,116.55826181731987,170.82255962396155,245.24616609533282,290.8192373143543,lgbm,2026-03-09,104,risk_eval,A-X,False,False,False
750101310278,CCUL,1,2026-03-16,1326.3662960489219,1558.1883842156233,2305.2048617393143,3147.452553178505,3266.239759533125,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CCUL,2,2026-03-23,1407.143724214775,1671.9798847288916,2181.5452263663487,2637.9151702833824,2979.11367284515,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CCUL,3,2026-03-30,1486.6670416582506,1800.0497818608937,2510.73348501986,3298.0649048296023,3468.913399957064,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CCUL,4,2026-04-06,1334.6291168160042,1710.0090782097086,2360.5175966692154,3170.01171371796,3521.320552044826,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CCUL,5,2026-04-13,1350.8435951827128,1793.0718014410068,2449.1813365707685,3231.8828207607885,3565.892179911527,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CCUL,6,2026-04-20,1258.643229555485,1664.1078883295863,2303.272794719613,3106.4988729314373,3365.751291375036,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CCUL,7,2026-04-27,1230.6307683505713,1699.3561561858683,2713.652651118538,3673.3500557966436,3998.7566846615427,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CCUL,8,2026-05-04,931.0335756671806,1192.8598945492745,2554.0422058602185,3745.917538020552,3916.9981717665237,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CMD2,1,2026-03-16,22256.043006556072,25729.400815161935,35537.56078493923,50480.03677864932,51497.25952666608,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CMD2,2,2026-03-23,23061.60939293905,27267.598432631108,34641.867390884494,41142.014965989714,46701.08913279737,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CMD2,3,2026-03-30,24854.659122991754,30213.81643788855,39897.4262747091,50772.839144736565,55570.51462206476,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CMD2,4,2026-04-06,23232.320414663853,27719.57682519863,38228.8995011509,49450.563821839765,53502.989947582384,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CMD2,5,2026-04-13,27512.779977019687,32290.316739819857,42508.5501653892,51363.069253775495,53733.058394459236,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CMD2,6,2026-04-20,21809.91589485432,26829.428725344107,38887.652429086964,50613.2948735526,56144.293486981085,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CMD2,7,2026-04-27,26588.210384312428,31835.029866417255,45213.495120794905,57499.055251939906,59662.43209622356,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CMD2,8,2026-05-04,23917.566218602973,27045.560373821478,43417.12168170968,53708.696334013286,56489.75877195281,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CMTY,1,2026-03-16,11437.362396684552,13401.442239698768,17739.27631351387,22995.778892290964,23821.016406344716,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
750101310278,CMTY,2,2026-03-23,11687.117413565622,14028.796066049306,16719.963025006386,18798.86373939658,21918.15917879022,lgbm,2026-03-09,104,risk_eval,A-Z,False,False,False
